comment,label,
Qu?n b? dính cao su.,NEG,
"Mình mua trên shopee r?t nhi?u s?n ph?m nh?ng ?ây là s?n ph?m mà lúc mình m? ra mình kg nói nên l?i vì quá thích t? cách ?óng gói cho ??n ch?t v?i,các b?n nên mua vì khi b?n s? vào nó b?n s? kg h?i h?n khi mua s?n ph?m này ?âu, ?ng h? shop ?? uy tín và ch?t l??ng, chúc shop buôn may bán ??t,ngàn * ??.",POS,
"??m r?t ??p, R?t ?áng ti?n.",POS,
Thanks shop!,POS,
"Ch?t áo ???c ?, form dáng, màu in ok ?.",POS,
?óng gói s?n ph?m quá x?u.,NEU,
Ch?t l??ng quá x?u .thua c? áo 30k n?a.,NEU,
Ch?t l??ng t?t ??p lên h?i r?ng 1 chút.,POS,
Áo c?a em b? rách m?t chút ch? cánh tay ?.,NEU,
Kh?n ?nh màu ?? t??i thành màu ?? ch?t.ko ?úng màu so v?i ?nh.,NEU,
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,
??t vì s? b?n ý ko g?i k?p và có mã khuy?n mãi v?n chuy?n n?a.,POS,
S? ?ng h? shop l?n sau.,POS,
Qu?n h?i r?ng.,POS,
"Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n. 76,100 mà v?n chuy?n thu 77,000 ??.",POS,
hình 3 màu mà giao màu ?en duy nh?t.,NEG,
Hình ??p !!!!,POS,
"Qu?n ??p, ch? shop d? th??ng còn ?c t?ng thêm cu?n s? nh? mini cute ?ng l?m , s? ?ng h? shop dài dài ??.",POS,
Có m?u báo là hàng su nh?ng k ph?i.,POS,
"Ch?t l??ng s?n ph?m t?t, gi?ng hình.",POS,
"Ch?t l??ng s?n ph?m tuy?t v?i, Packing siêu ??p.",POS,
Áo tr?ng b? dính b?n.,NEU,
"5 sao cho shop, không chê vào ?âu ???c.",POS,
Nhìn l?i thì ???ng ch? may ch? có ???ng v?t s?.,NEU,
M?u áo nhìn quê mùa.,NEU,
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
Xem hình t? hi?u.,NEU,
S?n ph?m ok trong t?m giá.,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,
V?i b? x??c m?y ch?.,NEU,
Còn ???c t?ng thêm 1 gói mask và c? b?c th? xinh xinhh n?a ?.,POS,
"Ch?t l??ng s?n ph?m kém, v?i qu?n k f là v?i len ch? là thun m?ng.",NEG,
K gi?ng hinh.,NEU,
"M?m,??p,nên t?ng giá chút t?ng luôn áo g?i cho ?? d?,màu tr?ng này d?.",POS,
b? ?? ch?ng m?c ???c.khi?p mua trên m?ng .,NEG,
Mình r?t hài lòng v? s?n ph?m.,POS,
Shop không có màu s?n ph?m nh? mình ??t nh?ng ko báo cho mình bi?t tr??c khi giao hàng.,NEG,
"?óng gói s?n ph?m ch?c ch?n, giao hàng nhanh.",POS,
B?n nào 48-50kg s? m?c ??p.,NEU,
Chúc shop ??t hàng nhé.,POS,
Có ?i?u là áo h?i ng?n h?n ?nh!,NEU,
"Ch?t v?i nóng , toàn ch?t poly.",NEG,
Hàng ??p.,POS,
giày r?t ??p và th?i gian giao hàng c?c nhanh ????.,POS,
"Ch?t m?n ??p, nh?ng size r?ng h?n so v?i qu?n legging ko b?u.",POS,
Sp gi?ng ?nh.,NEU,
"Sp gi?ng hình, k xu?t s?c nh? mong ??i.",NEU,
Áo gi?ng hình cute nh?ng ch?t v?i m?c h?i bí không ???c nh? mong ??i h?i th?t v?ng.,NEU,
Sp có tem c?a nhà phân ph?i Digiworld nh?ng mình không th?y tem b?c ch?ng hàng gi? trên v? h?p và trên thân pin.,POS,
Sp len h?i m?ng.,NEU,
Lúc pha k ch?y mà bé bú ?c m?y h?i là ch?y s?a ??.,NEU,
K có gì ?? chê.,POS,
??p.,POS,
S? ch?t ok.,NEU,
Form r?t chu?n m?c r?t tho?i mái.,POS,
Shop ?áng tin t??ng.,POS,
Váy ??p ??p y hình.,POS,
"Váy gi?ng mô t?, ren ??p.",POS,
Bestttt.,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,
?óng gói s?n ph?m ch?c ch?n Shop ph?c v? khá t?t.,POS,
C? mà ti?n nào c?a ý.,NEU,
Áo c?a sh siêu ??p i hình 100% lun !,POS,
Ch?t l??ng sp r?t t?t ??????.,POS,
S? không bao gi? mua hàng trên shoppe n?a.,NEG,
M?c lên khá ??p.,POS,
Shop chu?n b? hàng nhanh nh?ng túi dùng 1 hôm b? tu?t ch?.,NEU,
Áo ch?t quá ko m?c ?c.,NEG,
Giày ch?t ??p n? ??p quá r? và ??p.,POS,
Phù h?p vs giá ?óng gói s?n ph?m t?m ???c.,POS,
Ch?t l??ng c?c kì t?t nha m.n.,POS,
Không hài lòng.,NEG,
??p ngoài s?c t??ng t??ng luôn.,POS,
S? ?ng h? shop dài.,POS,
Nói chung mình ko hài lòng v?i s?n ph?m và thái ?? ph?c v? c?a shop.,NEG,
Áo b? m?c kim ?en ;)).,NEG,
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,
"V?i mát, form ??p.",NEU,
Hàng ??p r?t thích !,POS,
Giao hàng r?t nhanh.,POS,
"Áo dáng basic, m?c k?t h?p ?? th?, màu nâu mà r?t tây nhé.",POS,
Mua v? gi? ko m?c ???c.,NEU,
?óng gói s?n ph?m r?t ??p và ch?c ch?n Th?i gian giao hàng r?t nhanh Shop ph?c v? r?t t?t R?t ?áng ti?n Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
Hang ko dong Hình.,NEU,
H?i r?ng nh?ng ???c cái v?i ??p vô cùng ?áng giá ti?n.,POS,
?óng gói s?n ph?m ch?c ch?n.,POS,
Mình có ph?n ánh và hoàn l?i s?n ph?m nh?ng ng??i bán không ph?n h?i.,NEG,
"Xinhh.Hàng gi?ng hình, v?i c?ng ??p mát không m?ng l?m.",POS,
C?m ?n shop nhìu.,POS,
Tuy màu s?c k nh? mong ??i nh?ng hàng ??p.,POS,
"V?i ??p, hàng y hình.",POS,
Ti?c là ch? có 1 ng?n mà ko có khóa kéo kín nên d? r?i ?? :((((.,POS,
Nh?ng v?i thì h?i m?ng.,NEG,
Ncl ?ng.,POS,
"R?t ?áng ti?n, Th?i gian giao hàng r?t nhanh, shiper r?t thân thi?n.",POS,
Hang gi dau ma quan lot rach ben trong het mieng tham sua thi chat xai 1 lan roi duc chu giat lai gi dc R?t không ?áng ti?n.,NEG,
Ch?t l??ng s?n ph?m tuy?t v?i R?t ?áng ti?n.S?n ph?m y hình.,POS,
Áo ??p l?m ?.,POS,
Sp tam dk .nhung ?ng tay hoi c?c.,NEU,
?ã mua nhi?u l?n c?a shop và l?n nào c?ng hài lòng.,POS,
?nh mình ch?p cam th??ng ??y ?.,POS,
Th?i gian giao hàng r?t2 nhanh.,POS,
Quá th?t v?ng.,NEG,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Ch?t l??ng s?n ph?m tuy?t v?i Th?i gian giao hàng r?t nhanh.,POS,
M?i t?i v?n chuy?n quá lâu.,POS,
Áo ??p shop nhi?t tình ?.,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? khá t?t.,POS,
"Hàng y hình, màu ??p, dáng ??p.",POS,
Mua hàng c?a shop 1 l?n h?n 1 tri?u mà r?t yên tâm và hài lòng t?ng s?n ph?m.,POS,
Ch? shop thì quá nhi?t tình và d? th??ng.,POS,
???c cái mua ba cái qu?n mà shop ?? có hai cái c?ng th?y bu?n.,POS,
Ch?t l??ng s?n ph?m r?t kém.Áo kh ?úng c?.Nói k rep.,NEG,
Còn ?c ch? shop t?ng kèm quà.,POS,
So k giong hinh.nc la k on chut nao.,NEG,
Shop bán hàng ch?t l??ng!!!,POS,
S? ko mua sp này c?a shop n?a.,NEG,
Ch? shop k t??ng tác v?i khách hàng.,NEU,
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
Ao vai mem min.,NEU,
Ch?t áo ??p.,POS,
"??p, m?i t?i h?i xòe tí.",POS,
S? ti?p t?c ?ng h? Th?i gian giao hàng r?t nhanh.,POS,
Cám ?n shop nhi?u nèii ?.,POS,
R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n. 40kg mà m?c v?a xinh luôn.,POS,
"giày thì face r?i không bi?t lo?i m?y ? clip còn có tem mác , v?i giá này mn có th?m tham kh?o thêm có nhi?u shop bán t?m 280k thôi .",NEG,
Nói chung là hàng quá kém ch?t l??ng.,NEG,
Hi v?ng t?t c? nh?ng shop trên shopee ??u ???c nh? này!,POS,
"Màu t?i, áo m? sz S quá r?ng.",NEU,
"Thun ??p, form ??p Ch?t l??ng s?n ph?m tuy?t v?i Th?i gian giao hàng r?t nhanh.",POS,
Sp r?t ??p.,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh ??????.,POS,
Ch?t l??ng s?n ph?m r?t kém không ?áng ti?n.,NEG,
"Ch?t l??ng s?n ph?m tuy?t v?i, t? v?n nhi?t tình, love U!!",POS,
Mua r?i thì l?i sale r? h?n.,NEG,
"con ??u r?t ?ng nh?ng con g?i sau cho mình v? nát be nát bét nha bác, chú ý khâu ?óng gói cho mình.",NEG,
Giày siêu siêu ??p ý.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
Hàng ??p l?m y hình.,NEU,
"Hàng l?i, rách ?ng tay.",NEU,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,
Th?i gian giao hàng h?i ch?m.,NEG,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n R?t ?áng ti?n.,POS,
Shop k nhi?t tình Ch?t l??ng s?n ph?m r?t kém.,NEG,
Nh?ng ?ng thì v?n v?o.,NEU,
Th?i gian giao hàng r?t nhanh.,POS,
Thun ngay tay dãn n?a.,NEG,
H?n c? tuy?t v?i.,POS,
"B?n thân v?n l??i comment và rate sao vô cùng, nh?ng l?n nào mua hàng e Lan c?ng c? lê l?t rate 5? cho e vì s? e b? t?t sao oan ?c mà t?i e, bán hàng d? dãi vãi, ch?c t?i hàng m?n quá ??y mà.",POS,
"Có ??u áo h?i nh?n, ko bi?t gi?t xong có d? b? nh?n nh? th? này ko n?a :(.",POS,
Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t ? !,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
"Sp m?ng, ???ng may k ?c ??p l?m.",POS,
Ch?t l??ng s?n ph?m tuy?t v?i màu nh?t h?n hình.,POS,
??t áo c? thuy?n nh?ng l?i giao áo c? tròn c?c tay!,NEU,
Nh?ng vì áo ??p nên thôi ko v?n ?? gì :) Th?i gian giao hàng r?t nhanh.,POS,
Áo ??p v?i dày d?n m?m mát phôm chu?n.,POS,
V?i khá m?m và mát.,POS,
Coi nh? là b?.,NEG,
"Áo thun co giãn nhi?u, h?i m?ng tí nh?ng nói chung ch?t l??ng ?n.",POS,
N?u màu ??m h?n 1 xí n?a là ??p.,POS,
S?n ph?m l?p ráp k ch?c ch?n ph?i v?n ?c l?i !,NEG,
ram lùn ch?y t?t.,NEU,
"Ch?t ??p, giá h?p lí.",POS,
Ch?t l??ng s?n ph?m tuy?t v?i màu s?c r?t ??p??.,POS,
Hàng c?c k? ?ng shop r?t chu ?áo s? ?ng h? ti?p ^.^.,POS,
S? ?ng h? shop nhi?u.,POS,
?óng gói ??p.,POS,
Áo ??p mà giá h?t d? n?a??.,POS,
"Hàng r?t ??p , giá c? ph?i ch?ng Shop ph?c v? r?t t?t.",POS,
"Qu?n Form khá ??p, ?óng gói s?n ph?m r?t ??p và ch?c ch?n.",POS,
Th?i gian giao hàng nhanh.,POS,
Ch?t l??ng s?n ph?m r?t kém.,NEG,
bé h?n size so v?i giày th??ng ?i ko tho?i mái ....,POS,
M góp ý nong shop thay ??i.,POS,
"R?t ?áng ti?n, Ch?t l??ng s?n ph?m tuy?t v?i, ch? shop nhi?t tình d? th??ng ??.",POS,
?ã mua 3 ?ôi khác nhau ? ?ây và hoàn toàn hài lòng ??.,POS,
Shop ph?c v? khá t?t. ch?t áo ?úng v?i giá ti?n. hình in h?i c?ng.,POS,
Áo h?i nh? mk m?c k v?a Ch?t l??ng s?n ph?m t?t.,POS,
Ch? có ?i?u dây ?àn mk lên ?úng dc 1 lúc là l?i b? trùng mong shop t? v?n cách kh?c ph?c ?.,NEU,
"Ch?t l??ng s?n ph?m kém, không gi?ng nh? hình, vai thô h?n.",NEG,
Tuy ph?i ch? 1 tháng l?n (t? 12/9 ??n 3/10 m?i ???c ??i tr?) nh?ng c?ng do l?i bên ghn ? b?u ki?n c?a mình nên v?n ghi nh?n shop.,POS,
Dep lam nha ban.,POS,
???ng may ch?a c?n th?n.,NEU,
Quá th?t v?ng ????.,NEG,
Cám ?n shop nhi?u nhi?u :v.,POS,
??v?i ??p l?m ? ? ?.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t .,POS,
Cách ph?c v? vô cùng nhi?t tình và chuyên nghi?p mình ??t hài lòng.,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,
S?n ph?m màu d? th??ng.,POS,
Size hk gi?ng nh? trong phân lo?i.?o eo ??t size v? r?ng quá tr?i.,NEG,
Form 38 mà m?c ch?t.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,
Nh?ng giao hàng h?i lâu.,POS,
Shop ph?c v? t?t.,POS,
"Mút x?p, không ??ng form, gi?ng hình.",POS,
S? mi quá ??p .,POS,
Mình k thích c? áo l?m nó h?i c?ng.,NEU,
"Trong ?nh ??ng mình th?y có khoá kéo ??ng sau nh?ng khi nh?n thì là váy d?ng chui, k có khoá.",NEU,
"V?i áo m?n, tr?ng, form áo r?ng m?c tho?i mái, mình 53kg.",POS,
Ch?t t??ng ??i ??p nh?ng dày d?n h?n chút n?a.,POS,
??p.,POS,
V?i ??p nh?ng form áo d?ng ôm k gi?ng hình ng m?c.,NEU,
C? ngh? M là v?a mà phom nh? quá l?i ko ních dk.,NEU,
ch?t không ?uoc ??p gióng nh? trong ?nh.,POS,
??m ??p. giá h?p lý.,POS,
Mình mua th? nhi?u sp c?a shop và ch?t l??ng ??u r?t t?t.,POS,
Áo ??p.,POS,
Mua 4 áo size ng??i l?n mà mang ?i in hình có ch? daughter h?t.,NEU,
V?i m?m.,POS,
Dat mau hong ma shop dua m mau den.,NEG,
"R?, ??p.",POS,
??p dã man shop giao c?c nhanh <3 s? ?ng h? ti?p.,POS,
C?m ?n shop.,POS,
"Áo ??p nh? hình, v?i ít nh?n.",POS,
Ch?a bàn ??n ch?t l??ng nh?ng nh?n hàng th?t s? c?n l?i!!,NEG,
?óng gói c?n th?n.,POS,
Khá hài lòng v? sp ?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,
"hàng ??p ch?c ch?n, giao hàng nhanh, r?t ?ng ý.",POS,
"Hàng ??p, ?óng gói s?n ph?m r?t ??p và ch?c ch?n r?t hài lòng :33.",POS,
Mong shop xem l?i.,NEG,
Túi r?t ??p và ?óng gói c?n th?n.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i .mua ao 75k lai giao ao 59k.,POS,
Chua m?c ma b? ??t day áo roi.,NEG,
Giao mã hàng nhanh.,POS,
M?c zo thì c?ng t?m ???c b?n to nên h?i khó ch?u .,NEU,
Ko b? l?i.,POS,
"Ch?t l??ng s?n ph?m tuy?t v?i, v?i ??p l?m ????.",POS,
Ch?t ??p nh?ng màu g?i cho mình toàn màu x?u.,POS,
"Qu?n m?c b? ch?t , nt shop k tl !",NEG,
?óng gói s?n ph?m ch?c ch?n.,POS,
Hg r?t gio?ng voi hi?nh.r?t Ok.,POS,
Áo ??p.ch?t v?i ok.,POS,
Các b?n mua hàng ?i k c?n l?n t?n ?âu ????????????.,POS,
Tay áo ko gi?ng hình tay l? ko ph?i tay dài.,POS,
Ch?t ??p.,POS,
Màu tr?ng nhìn nh? phai màu.,NEU,
?óng gói s?n ph?m r?t ??p và ch?c ch?n Vai r?ng thùng thình Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,
S? ?ng h? ti?p ? ^^.,POS,
B?n khác h?n vài kg ch?c ??p h?n hàng r?t ok ?áng mua.,POS,
S?n ph?m t?t.,POS,
Nu?t mà c?ng thi?u sao m?c bó tay.,NEG,
?óng gói s?n ph?m r?t ??p và ch?c ch?n.,POS,
Cám ?m tr??c.,POS,
?áng mua nha các mom.,POS,
Ch?t l??ng s?n ph?m t?m ???c V?i h?i m?ng nh?ng thôi ch?p nh?n vì ti?n nào c?a n?y.,POS,
Rôi shop ?.,NEU,
??a nh?m size nt k tl.,NEU,
Th?i gian giao hàng r?t nhanh.,POS,
V?i m?m.,POS,
Áo v?i ??p mà màu t?i quá mà h?t màu sáng r?i.,NEU,
Còn ???c t?ng thêm n?a ý r?t thích ?.,POS,
5 sao 5 sao ??p l?m cácc b nhé :))).,POS,
"Túi rác quá m?ng, d? rách khi s? d?ng, nhìn b? ngoài không ??p nh? trong ?nh!",NEG,
S? ti?p t?c ?ng h?.,POS,
Trong ?nh là ch?t ??i nh?ng ngoài thì l?i là v?i thô.,NEU,
S? ?ng h? và gi?i thi?u shop cho bb ??????.,NEG,*
Shop ph?c v? r?t t?t th?i gian giao hàng r?t nhanh.,POS,
"Dày d?n, co gi?n t?t.",POS,
Không ngh? áo l?i r?ng ??n v?y.,NEU,
"Áo nh? vs ko r?ng,v?i m?ng.",NEU,
Shop ph?c v? r?t t?t .,POS,
Màu ?? ?ô v?i ??p h?n các màu khác.,NEU,
Ch?t l??ng s?n ph?m tuy?t v?i v?i ??p nh? size nh? h?n btg.,POS,
?? siu ??p mình s? ?ng h? shop nhi?u.,NEU,
Gi?y ?i r?t ??p.,POS,
Ch?t x?u.,NEG,
ch?t v?i ok..shop giao hàng r?t nhanh.ths shop.,NEU,
K và s?oc vào ?âu mà v?n rách to?t c? ra.,NEU,
R?t ?áng ti?n.,NEU,
h?p b? méo ?? nh?ng v?n ksao. shop t?ng thêm quà ?? ch?c là túi th?m ?? phòng. em 55kg mà b? ch?t ??????.,POS,
Áo 250 ngàn mà may nh? áo ch? v?y .,NEG,
Ch?t l??ng s?n ph?m tuy?t v?i Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh Áo ??p v?i t?t.,POS,
"Dùng ??n khi lên tone m?i ?ánh giá ^^ r?ng mình thu?c d?ng vàng khó ch?a, dùng t?i l?n 5 m?i lên tone @@ v?a order thêm ^^.",POS,
Ch?t l??ng s?n ph?m tuy?t v?i Th?i gian giao hàng r?t nhanh.,POS,
Ch?m 4 sao ?? shop c? g?ng t?t h?n n?a sao cho x?ng ?áng 5 sao nhé!,POS,
Hài lòng.,NEU,
Giao sai mã hàng.,NEU,
Qu?n kia c?ng c? L mà dài r?ng h?n.,NEU,
"Áo do x?p lâu nên h?i nh?n nh?ng ch?t v?i mát, m?n, ch?c k b? nh?n.",POS,
V?a v?n xinh x?n ???ng may ch?c ch?n.,POS,
?óng gói s?n ph?m ch?c ch?n hàng ??p nh?ng áo nhìn c?ng ?c.,POS,
?óng gói sp ch?c ch?n.,POS,
"?óng gói s?n ph?m r?t ??p và ch?c ch?n; qu?n m?c m?u ??p, ch?t t?t; ch? shop r?t nhi?t tình.",POS,
Giao sai s?n ph?m.nh?ng ko cho ??i.,NEG,
"?óng gói kém, ?nh rách, h?p b? méo.",NEU,
Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
Áo ??p nh?ng h?i khó ph?i ??.,POS,
1 ngày là nh?n ?c luôn.,POS,
Mình oder màu tím giao mình màu xanh.,NEG,
Shop r?t nhi?t tình và ?áng yêu ???????????.,POS,
Shop ph?c v? r?t kém Giao sai màu cho khách nt ns vs shop thì shop k ?k câu xl tr? l?i m?i câu ok.,NEG,
Shop ph?c v? r?t kém ?óng gói s?n ph?m r?t kém.,NEU,
?óng gói s?n ph?m ch?c ch?n Shop ph?c v? khá t?t Shop ph?c v? khá t?t ?áng ??ng ti?n.,POS,
Size 28 qu?n này c? size 26 thôi.,NEG,
T?m ???c x?ng v?i giá ti?n.,NEU,
Qu?n r?ng.,NEU,
"Ch?t áo m?c h?p mùa thu l?m, mùa hè s? h?i nóng.",POS,
X?u t?.,NEG,
R?t ?ng.,POS,
Qu?n ??p l?m giá l?i r? ..c?m ?n shop.,POS,
So voi gia tiê?n fai tra? jo ?ang.,NEU,
"M?i th? ??u ??p, tr? cái v?t áo h?i ng?n.",POS,
"Gi?y ?úng v?i hình, ?i v?a chân, mình hài lòng.",POS,
Th?t lòng nhìn s?n ph?m là ?ng l?m shop nhé.,POS,
Hiu hiu áo siêu xinh ? ??.,POS,
V?i h?i m?ng ?.,NEU,
S? mua thêm ??.,POS,
T?m ?n v?i m?ng h?i bí ?óng gói s?n ph?m ch?c ch?n Ch?t l??ng s?n ph?m t?t Shop ph?c v? khá t?t.,POS,
Giao hàng nhanh.,POS,
Ch?t v?i ok.t?i vì minh mac h?i rông.,NEG,
Giá r? mà r?t ??p.,POS,
Mình ??t size L mà giao toàn size XXL thôi à.,POS,
From bé.,NEU,
Kh hoàn tr? l?i phí hàng giao thi?u cho khách !,NEG,
"?ã nh?n ???c hàng và ?ng l?m, cái mình thích nh?t là shop giao ?úng m?u ?ã ??t nh?t ??nh s? mua n?a ?? ?ng h? shop.",POS,
B? ch?t l??ng phù h?p giá ti?n.,POS,
Ch? shipper nhi?t tình Ch?t l??ng s?n ph?m tuy?t v?i.,POS,
Th?t v?ng....,NEG,
Balo màu ??p.,POS,
??t màu cam shop giao màu vàng.,NEU,
"Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n. b? n? chanel này ch?t ??p l?m, mình r?t ?ng ý.",POS,
Áo d? th??ng.,POS,
Rat ung !,POS,
V?i dày áo ??p ?óng gói c?n th?n.,POS,
Ch?t l??ng s?n ph?m r?t kém ?óng gói s?n ph?m r?t kém Shop ph?c v? r?t kém R?t không ?áng ti?n Th?i gian giao hàng r?t ch?m.,NEG,
Màu khác so v?i ?nh m?u không ph?i màu ?? mà là màu nâu ??.,NEU,
"C? áo rách, ch? cài khuy ?cc4 cái s? ch? te le c? 4.",NEG,
váy trong t?m ?k. vest ngoài ch?t x?u quá. màu k nh? trong hình.,NEU,
S?n ph?m ??p.,POS,
"S?n ph?m k rách, hàng nh? hình.",POS,
Nói chung siêu ?ng.,POS,
Mình l?i ??t h?n hai ?ôi sau h?i !,NEU,
Mua 2 cái gi?ng nhau khác màu g?i 2 cái khác h?ng ki?u v?i ch?t l??ng.,NEG,
K gi?ng nh? nh? cây mình mua ? ngoài.,NEG,
Ch?t l??ng ??p c?c kì luôn m?i ng??i oiwiiii!,POS,
Hàng kém ch?t l??ng b? v? ko dùng ???c.,NEG,
"Shop siêu nhi?t tình, có 10 sao vote luôn nhé.",POS,
Mong l?n sau k b? h? n?a.,NEG,
"Màu ?? ?ô c?ng ??p, màu s?c ?ng nh? nh?ng gì t??ng t??ng.",POS,
T?m giá này thì quá Ok ? r? ??p ch?t l??ng ^^ s? ti?p t?c ?ng h? shop ?.,POS,
Ph?n h?i l?i sp: các b?n có ?u tiên h? tr? g?i l?i card ?t ?? tr? l?i ph?n qu?n b? thi?u.,NEU,
Thích lm ?.,POS,
CH?T LI?U V?I L?N NÀY KHÔNG GIAO GI?NG NH? L?N TR??C.,NEG,
Vi? size XL h?i rô?ng.,NEU,
Áo ?c ok.,POS,
Áo ??p giao hàng nhanh ??.,POS,
Th?i gian giao hàng nhanh.,POS,
Ch?t ??p.,POS,
Áo nh? so v?i ?nh.,NEU,
"?? ??p nh? m?u, ch? shop d? th??ng, giao hàng nhanh, r?t ?áng ti?n.",POS,
R?t ?áng ti?n.,POS,
Mua 2 ?ng 1 t?m ch?p nh?n cho shop 3*.,NEG,
Sa?ch h?i m?? không giô?ng sa?ch ngoa?i hiê?u sa?ch ma? ba?n mi?nh mua.,NEG,
Form ok so vs giá ti?n.,NEU,
Hàng chu?n hình.,POS,
V?i bao ??p.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i .,POS,
Ch?t l??ng s?n ph?m r?t kém Bé tý ko gi?ng nh? trong anh R?t không ?áng ti?n.,NEG,
"Gói k?, s?n ph?m ch?t l??ng =)).",POS,
Ch?t l??ng ???c gi?ng y ?nh.,POS,
Ch?t d?y d?n.,POS,
Ch?t v?i ??p nh?ng to quá.,POS,
?óng gói s?n ph?m r?t ??p và ch?c ch?n s?n ph?m r?t d? th??ng mình r?t thích.,POS,
Shop uy tin giao ?ung voi giá ti?n.,POS,
Nóng nhanh .,NEG,
Ch? ??i quá lâu.,NEG,
r?t thích!!!!,POS,
Shop t? v?n nhi?t tình ??.,POS,
Ncl r?t ?ng ý.,POS,
Ch?t ok.,POS,
Áo v?i ??p l?m ? Ch?t l??ng s?n ph?m tuy?t v?i ?óng gói s?n ph?m r?t ??p và ch?c ch?n ?óng gói s?n ph?m r?t ??p và ch?c ch?n Shop ph?c v? r?t t?t R?t ?áng ti?n Th?i gian giao hàng r?t nhanh.,POS,
L?u ý nh? là shop gói hàng b?c k? h?n ?? ch?ng v? là ???c.,POS,
Quá hài lòng lun.,POS,
"Ph?n tay áo h?i dài, ng?n chút s? ??p h?n.",POS,
Thích c ch? shop ghê ????.,POS,
Tay Áo dài t?i khu? tay :(( giá v?y là ok l?m ruiiii.,POS,
Ch?t l??ng s?n ph?m tuy?t v?i Shop ph?c v? r?t t?t Th?i gian giao hàng r?t nhanh R?t ?áng ti?n.,POS,
Do e ch?p t?i nên h?i dìm ?.,POS,
??p t? v?i ??n form.,POS,
Nói chung là ?áng ti?n ??.,POS,
Áo ?ôi có size t?i sao shop ko phân lo?i ?? khách ch?n.,POS,
Giày bao xing.,POS,
